air_Pressure_mH2o,air_Temp_float,airtime,batt,dev_id,dist,rssi,snr,wat_Pressure_mH2o,wat_Temp_float,wat_level_mH2o
-1,0,4.94E+08,3.334,fipy_b3,57.2,-113,-11.2,10.25936794,19.54772186,
-1,0,2.67E+08,3.527,fipy_e1,57.9,-39,12.5,10.27939224,18.84240913,
-1,0,4.94E+08,3.933,fipy_b1,58.5,-30,11.8,10.25832272,19.08072853,
-1,0,4.94E+08,3.987,fipy_b2,56.4,-35,12.2,10.2541275,20.06945801,
-1,0,4.94E+08,3.334,fipy_b3,57,-39,8,10.26085758,19.68715096,
10.29177952,1.185804009,1.97E+09,3.601,puhatu_c2,66.2,-120,-13,11.26459599,5.568572521,
-1,0,2.67E+08,3.527,fipy_e1,58.1,-41,13,10.28263855,18.81339455,
-1,0,4.94E+08,3.933,fipy_b1,58.5,-31,9,10.26093864,19.00883102,
-1,0,4.94E+08,3.989,fipy_b2,56.3,-36,12.8,10.25742912,19.95755959,
-1,0,2.67E+08,3.524,fipy_e1,58.3,-39,13.8,10.28607845,18.82982445,
-1,0,4.94E+08,3.935,fipy_b1,58.2,-33,9.8,10.26399994,19.07528496,
10.28705502,0.674285591,1.97E+09,3.933,puhatu_c1,62,-114,5.5,10.25960159,-0.304701388,
-1,0,4.94E+08,3.987,fipy_b2,56.4,-37,13,10.26057053,19.9741497,
-1,0,4.94E+08,3.334,fipy_b3,57.3,-41,12.5,10.26742172,19.54215622,
-1,0,2.67E+08,3.528,fipy_e1,58.7,-36,11.5,10.2894249,18.7469635,
-1,0,4.94E+08,3.933,fipy_b1,58.3,-31,8.2,10.26789665,18.95841408,
-1,0,4.94E+08,3.986,fipy_b2,56.3,-36,13.5,10.26297188,19.87299156,
-1,0,4.94E+08,3.335,fipy_b3,57.2,-38,11.2,10.27017403,19.46455765,
-1,0,2.67E+08,3.525,fipy_e1,58.7,-41,12.2,10.291008,18.75241852,
-1,0,4.94E+08,3.989,fipy_b2,56.5,-35,9,10.26590061,19.89837456,
-1,0,4.94E+08,3.333,fipy_b3,57.5,-109,-11,10.27336025,19.54772186,
-1,0,2.67E+08,3.525,fipy_e1,58.3,-36,11.8,10.29499722,18.75220871,
-1,0,4.94E+08,3.933,fipy_b1,58.3,-30,9.5,10.27325821,18.96183777,
-1,0,4.94E+08,3.986,fipy_b2,56.6,-34,10.8,10.26912022,19.87264633,
-1,0,4.94E+08,3.334,fipy_b3,57.3,-41,8.8,10.27710724,19.45727158,
-1,0,2.67E+08,3.524,fipy_e1,58.7,-37,13.5,10.29668522,18.65034676,
-1,0,4.94E+08,3.931,fipy_b1,58.5,-33,10.5,10.27430534,18.8032341,
-1,0,4.94E+08,3.986,fipy_b2,56.6,-34,11.2,10.27046967,19.6907177,
-1,0,4.94E+08,3.334,fipy_b3,57.3,-39,11,10.27893066,19.20621872,
-1,0,1.97E+09,4,puhatu_c3,59.5,-118,2.2,11.55788231,5.757768631,
-1,0,2.67E+08,3.524,fipy_e1,58.5,-41,13.2,10.30090046,18.52405739,
-1,0,4.94E+08,3.932,fipy_b1,57.3,-33,9.5,10.27825165,18.63406563,
-1,0,4.94E+08,3.986,fipy_b2,56.8,-34,7.8,10.27414417,19.49986076,
-1,0,4.94E+08,3.335,fipy_b3,57.3,-40,8.2,10.28248978,19.05074692,
-1,0,2.67E+08,3.524,fipy_e1,58.6,-37,13,10.30426884,18.48014069,
-1,0,4.94E+08,3.931,fipy_b1,58.3,-30,11.2,10.28236771,18.59704781,
-1,0,4.94E+08,3.986,fipy_b2,56.8,-36,13.2,10.27773571,19.44301414,
-1,0,4.94E+08,3.334,fipy_b3,57.6,-41,11.8,10.2859478,19.06280708,
10.3167448,0.631790519,1.97E+09,3.985,puhatu_c2,63.2,-124,-7.8,11.29004574,5.568719864,
-1,0,2.67E+08,3.525,fipy_e1,58.7,-41,12.8,10.30699062,18.43922806,
-1,0,4.94E+08,3.932,fipy_b1,58.3,-30,8.5,10.28480816,18.57038116,
-1,0,4.94E+08,3.987,fipy_b2,56.5,-35,12.5,10.27994919,19.42886925,
-1,0,4.94E+08,3.335,fipy_b3,57.2,-109,-11.2,10.28840256,19.06025887,
-1,0,2.67E+08,3.525,fipy_e1,58.5,-41,13.2,10.30788898,18.3500843,
-1,0,4.94E+08,3.931,fipy_b1,58.3,-29,12.2,10.28539181,18.46746254,
-1,0,4.94E+08,3.986,fipy_b2,56.6,-36,13.5,10.28113842,19.31503868,
10.31379986,0.333671719,1.97E+09,3.932,puhatu_c1,63.3,-113,5.5,10.28562832,-0.479489893,
-1,0,4.94E+08,3.335,fipy_b3,57.3,-109,-10,10.28995132,18.86602592,
-1,0,2.67E+08,3.521,fipy_e1,58.5,-37,11.5,10.31049252,18.2791996,
-1,0,4.94E+08,3.931,fipy_b1,58.4,-30,8.8,10.2879324,18.39839363,
-1,0,4.94E+08,3.985,fipy_b2,56.5,-37,13,10.28369904,19.23987389,
-1,0,2.67E+08,3.524,fipy_e1,58.4,-39,13.2,10.31238365,18.37006187,
-1,0,4.94E+08,3.932,fipy_b1,58.5,-29,10.2,10.29042912,18.51802063,
-1,0,4.94E+08,3.987,fipy_b2,56.4,-37,13.2,10.28579903,19.37255287,
-1,0,2.67E+08,3.521,fipy_e1,58.6,-41,13.2,10.31523418,18.45555496,
-1,0,4.94E+08,3.931,fipy_b1,58.9,-29,11.5,10.29220295,18.64966774,
-1,0,4.94E+08,3.987,fipy_b2,56.5,-35,11.2,10.28825188,19.53985023,
-1,0,4.94E+08,3.334,fipy_b3,57.4,-38,11.8,10.29586124,19.23292923,
-1,0,2.67E+08,3.523,fipy_e1,58.5,-41,13.2,10.31565952,18.49254036,
-1,0,4.94E+08,3.932,fipy_b1,58.8,-31,8,10.29321098,18.69863319,
-1,0,4.94E+08,3.985,fipy_b2,56.7,-36,13.5,10.28857803,19.58987808,
-1,0,4.94E+08,3.334,fipy_b3,57.2,-113,-10.2,10.29644394,19.20621872,
-1,0,1.97E+09,3.999,puhatu_c3,59.8,-119,-8,11.58151436,5.747867584,
-1,0,2.67E+08,3.521,fipy_e1,58.5,-41,13,10.3188715,18.50640869,
-1,0,4.94E+08,3.931,fipy_b1,58.2,-31,8.2,10.29702377,18.70108032,
-1,0,4.94E+08,3.987,fipy_b2,56.5,-36,12.8,10.29231262,19.59985352,
-1,0,2.67E+08,3.525,fipy_e1,58.4,-39,13,10.32197666,18.55934906,
-1,0,4.94E+08,3.932,fipy_b1,58.3,-31,8.8,10.29995441,18.77128792,
-1,0,4.94E+08,3.987,fipy_b2,56.6,-36,12.8,10.29494381,19.67763138,
-1,0,4.94E+08,3.333,fipy_b3,57.3,-41,8.2,10.30344677,19.28820038,
10.33952427,0.225124136,1.97E+09,3.985,puhatu_c2,500,-121,-3.2,11.31407833,5.567903996,
-1,0,2.67E+08,3.523,fipy_e1,58.4,-36,8.2,10.32369614,18.54016304,
-1,0,4.94E+08,3.932,fipy_b1,58.1,-33,10.2,10.30171967,18.71548843,
-1,0,4.94E+08,3.986,fipy_b2,56.3,-36,13.5,10.29717731,19.60588074,
-1,0,4.94E+08,3.334,fipy_b3,57.5,-39,11.5,10.30490303,19.16104507,
-1,0,2.67E+08,3.523,fipy_e1,58.3,-41,13.2,10.32549858,18.49681282,
-1,0,4.94E+08,3.93,fipy_b1,58.6,-30,9.5,10.30346298,18.68184662,
-1,0,4.94E+08,3.986,fipy_b2,56.7,-37,13,10.29949665,19.57920837,
10.33637428,-0.406580567,1.97E+09,3.933,puhatu_c1,500.5,-106,6.5,10.3075304,-1.638931155,
-1,0,2.67E+08,3.521,fipy_e1,58.5,-37,11.8,10.32619953,18.51642418,
-1,0,4.94E+08,3.931,fipy_b1,58.6,-33,10.5,10.30405998,18.73108292,
-1,0,4.94E+08,3.985,fipy_b2,56.4,-36,13,10.30024242,19.63393402,
-1,0,4.94E+08,3.333,fipy_b3,57.2,-109,-10.2,10.30749226,19.28943825,
-1,0,2.67E+08,3.523,fipy_e1,58.5,-41,13.8,10.32741356,18.51250076,
-1,0,4.94E+08,3.932,fipy_b1,58.4,-31,8.8,10.30508423,18.72898483,
-1,0,4.94E+08,3.985,fipy_b2,56.2,-34,10.8,10.3011322,19.60899734,
-1,0,2.67E+08,3.522,fipy_e1,58.6,-41,13.8,10.33054256,18.44749641,
-1,0,4.94E+08,3.93,fipy_b1,58.4,-29,8.2,10.308815,18.64749908,
-1,0,4.94E+08,3.988,fipy_b2,56.5,-36,13,10.30429554,19.5178833,
-1,0,4.94E+08,3.334,fipy_b3,57.4,-41,8.5,10.31236172,19.13604164,
-1,0,2.67E+08,3.52,fipy_e1,58.8,-39,12.8,10.33263302,18.43432426,
-1,0,4.94E+08,3.931,fipy_b1,58.2,-31,11,10.3097496,18.63007545,
-1,0,4.94E+08,3.986,fipy_b2,56.5,-36,13,10.30559731,19.50727844,
-1,0,4.94E+08,3.334,fipy_b3,57.2,-39,9,10.31364059,19.14513397,
-1,0,1.97E+09,4,puhatu_c3,59.7,-117,3,11.60162926,5.741042614,
-1,0,2.67E+08,3.523,fipy_e1,58.7,-39,13,10.33522034,18.43572426,
-1,0,4.94E+08,3.93,fipy_b1,58.6,-31,8,10.31239986,18.63539505,
-1,0,4.94E+08,3.987,fipy_b2,56.7,-36,13,10.30845451,19.54109955,
-1,0,4.94E+08,3.334,fipy_b3,57.2,-42,13.2,10.31661892,19.17963791,
-1,0,2.67E+08,3.52,fipy_e1,58.5,-41,13.5,10.33609104,18.40012932,
-1,0,4.94E+08,3.931,fipy_b1,57.8,-31,9.5,10.31400681,18.57640266,
-1,0,4.94E+08,3.987,fipy_b2,56.5,-37,12,10.30945015,19.48045158,
-1,0,4.94E+08,3.334,fipy_b3,57.3,-42,13.2,10.31807327,19.06246376,
10.3570261,-0.068445511,1.97E+09,3.985,puhatu_c2,499.8,-121,-6.2,11.33088303,5.577922344,
-1,0,2.67E+08,3.52,fipy_e1,58.4,-36,9.5,10.33764839,18.36697769,
-1,0,4.94E+08,3.93,fipy_b1,58.4,-31,11,10.31438446,18.54595375,
-1,0,4.94E+08,3.987,fipy_b2,56.5,-37,14,10.31098747,19.44641113,
-1,0,4.94E+08,3.334,fipy_b3,57.2,-39,11,10.31859016,19.07424736,
-1,0,2.67E+08,3.521,fipy_e1,58.8,-41,14.2,10.33822536,18.36901093,
-1,0,4.94E+08,3.93,fipy_b1,58.2,-31,10.5,10.31598949,18.55771446,
-1,0,4.94E+08,3.984,fipy_b2,56.8,-37,13.5,10.31228924,19.46513176,
10.3516016,-0.154701918,1.97E+09,3.934,puhatu_c1,501,-108,7.5,10.32339954,-1.004586816,
-1,0,2.67E+08,3.519,fipy_e1,58.3,-39,12.8,10.34063435,18.38625336,
-1,0,4.94E+08,3.985,fipy_b2,56.7,-36,12.5,10.31341934,19.49438477,
-1,0,4.94E+08,3.333,fipy_b3,57,-42,13.2,10.32153416,19.11903,
-1,0,2.67E+08,3.518,fipy_e1,58.5,-36,12,10.34038258,18.33886909,
-1,0,4.94E+08,3.931,fipy_b1,58.5,-30,8.8,10.31869221,18.51290703,
-1,0,4.94E+08,3.988,fipy_b2,56.4,-35,11.2,10.31451225,19.42429161,
-1,0,4.94E+08,3.333,fipy_b3,57.3,-43,12.5,10.32213211,19.02676392,
-1,0,1.97E+09,3.803,puhatu_l1,0,-121,-17.8,-1,0,
-1,0,4.94E+08,3.93,fipy_b1,58.3,-31,10.5,10.3190918,18.51731873,
-1,0,4.94E+08,3.985,fipy_b2,56.4,-36,13.5,10.31451988,19.42505455,
-1,0,4.94E+08,3.333,fipy_b3,57.1,-109,-12.2,10.32321358,19.05660439,
-1,0,2.67E+08,3.518,fipy_e1,58.3,-41,13.5,10.34187222,18.36845016,
-1,0,4.94E+08,3.928,fipy_b1,58.4,-31,12.2,10.31997299,18.56996346,
-1,0,4.94E+08,3.986,fipy_b2,56.7,-33,8.5,10.31564617,19.48301697,
-1,0,4.94E+08,3.333,fipy_b3,57.4,-40,9,10.32452583,19.13941765,
-1,0,1.97E+09,3.995,puhatu_c3,58.7,-113,6.8,11.61604118,5.732791901,
-1,0,2.67E+08,3.518,fipy_e1,58.6,-41,13,10.34328747,18.39031792,
-1,0,4.94E+08,3.929,fipy_b1,58.5,-31,9.8,10.32094383,18.58158112,
-1,0,4.94E+08,3.986,fipy_b2,56.6,-37,12.8,10.31594372,19.50097084,
-1,0,4.94E+08,3.332,fipy_b3,57.4,-39,8,10.32536602,19.1058712,
-1,0,2.67E+08,3.518,fipy_e1,58.6,-39,13.5,10.3426609,18.36669731,
-1,0,4.94E+08,3.93,fipy_b1,58.6,-31,9.2,10.31962872,18.54896355,
-1,0,4.94E+08,3.985,fipy_b2,56.8,-35,11.5,10.31628227,19.46866608,
-1,0,4.94E+08,3.331,fipy_b3,57.4,-42,12.2,10.32409,19.10738564,
10.36968708,-0.525838554,1.97E+09,3.985,puhatu_c2,499.7,-120,-0.5,11.34325504,5.578219414,
-1,0,2.67E+08,3.518,fipy_e1,58.7,-41,9.8,10.34422874,18.38982582,
-1,0,4.94E+08,3.931,fipy_b1,58.5,-33,9.8,10.32275295,18.59634781,
-1,0,4.94E+08,3.986,fipy_b2,56.6,-35,8.5,10.31816101,19.50603104,
-1,0,2.67E+08,3.515,fipy_e1,58.8,-41,14.5,10.34816456,18.42395592,
-1,0,4.94E+08,3.929,fipy_b1,57.7,-31,10,10.32650566,18.64029121,
-1,0,4.94E+08,3.985,fipy_b2,56.4,-37,12.8,10.3225193,19.55128479,
10.36299515,-0.823372245,1.97E+09,3.932,puhatu_c1,63.4,-106,9.2,10.33448887,-1.723686218,
-1,0,4.94E+08,3.333,fipy_b3,57.4,-40,11,10.33128834,19.16868973,
-1,0,2.67E+08,3.516,fipy_e1,58.7,-41,13.5,10.35089684,18.38842583,
-1,0,4.94E+08,3.928,fipy_b1,58.5,-31,9,10.32854939,18.58773994,
-1,0,4.94E+08,3.983,fipy_b2,56.6,-34,9.2,10.32398605,19.48821449,
-1,0,4.94E+08,3.333,fipy_b3,57.4,-113,-12.5,10.33219814,19.10249519,
-1,0,2.67E+08,3.518,fipy_e1,58.8,-37,9,10.35387135,18.40671539,
-1,0,4.94E+08,3.93,fipy_b1,58.7,-31,9.2,10.33158302,18.61566162,
-1,0,4.94E+08,3.986,fipy_b2,56.3,-36,14,10.32732105,19.52529907,
-1,0,4.94E+08,3.334,fipy_b3,57.4,-39,8.8,10.33605194,19.18053436,
-1,0,2.67E+08,3.516,fipy_e1,58.2,-37,12.2,10.35626698,18.45275116,
-1,0,4.94E+08,3.333,fipy_b3,57.1,-42,12.8,10.33864975,19.25130844,
-1,0,2.67E+08,3.515,fipy_e1,58.7,-36,9,10.36071682,18.42955971,
-1,0,4.94E+08,3.931,fipy_b1,58.3,-31,9.2,10.3377409,18.62335968,
-1,0,4.94E+08,3.984,fipy_b2,56.5,-35,8.2,10.33444405,19.53839684,
-1,0,4.94E+08,3.334,fipy_b3,57.3,-40,11.5,10.34242058,19.12570953,
-1,0,1.97E+09,4.003,puhatu_c3,58.4,-113,6.5,11.63589382,5.723791122,
-1,0,2.67E+08,3.517,fipy_e1,58.4,-37,12.2,10.36303234,18.64075851,
-1,0,4.94E+08,3.929,fipy_b1,58.5,-31,9,10.34090042,18.84649849,
-1,0,4.94E+08,3.985,fipy_b2,55.9,-33,10.8,10.33662128,19.79364204,
-1,0,4.94E+08,3.334,fipy_b3,57.1,-40,11.8,10.34454441,19.550951,
-1,0,2.67E+08,3.515,fipy_e1,58.6,-41,13,10.36623383,18.71681595,
-1,0,4.94E+08,3.929,fipy_b1,58.6,-31,10.8,10.3450098,18.95115089,
-1,0,4.94E+08,3.984,fipy_b2,56.4,-107,-14.2,10.34099483,19.86227226,
-1,0,4.94E+08,3.333,fipy_b3,57.5,-38,8.5,10.34878445,19.47672653,
10.39307976,-0.634542525,1.97E+09,3.85,puhatu_c2,500,-121,-3.2,11.36533833,5.587495804,
-1,0,2.67E+08,3.514,fipy_e1,58.6,-39,12.8,10.37071133,18.64719772,
-1,0,4.94E+08,3.93,fipy_b1,58.3,-31,8.8,10.34862995,18.89135742,
-1,0,4.94E+08,3.985,fipy_b2,56.4,-36,13.5,10.34465313,19.78284836,
-1,0,4.94E+08,3.332,fipy_b3,57.3,-41,11.2,10.35241699,19.40535736,
-1,0,2.67E+08,3.515,fipy_e1,58.5,-37,12.2,10.37327862,18.65629578,
-1,0,4.94E+08,3.928,fipy_b1,58.1,-31,10,10.35133553,18.92726517,
-1,0,4.94E+08,3.984,fipy_b2,56.4,-36,13,10.34682941,19.81952095,
10.38756084,-0.527515411,1.97E+09,3.548,puhatu_c1,500.9,-117,5.5,10.35930824,-1.541880846,
-1,0,4.94E+08,3.333,fipy_b3,57,-113,-14.5,10.35425854,19.51150513,
-1,0,2.67E+08,3.516,fipy_e1,58.7,-37,12.5,10.37439823,18.77172089,
-1,0,4.94E+08,3.927,fipy_b1,58.5,-31,9,10.35232162,19.04981041,
-1,0,4.94E+08,3.986,fipy_b2,56.4,-37,11.8,10.34846783,19.94400787,
-1,0,4.94E+08,3.333,fipy_b3,57.3,-39,12.2,10.35608768,19.62418175,
-1,0,2.67E+08,3.516,fipy_e1,58.6,-39,8.2,10.37606525,18.87630844,
-1,0,4.94E+08,3.928,fipy_b1,58.6,-29,8.5,10.35430813,19.11164284,
-1,0,4.94E+08,3.986,fipy_b2,56.4,-36,13.2,10.35004425,19.99599075,
-1,0,4.94E+08,3.331,fipy_b3,57.1,-39,12.2,10.35762405,19.61030579,
-1,0,2.67E+08,3.514,fipy_e1,58.4,-37,7.8,10.37787247,19.02133942,
-1,0,4.94E+08,3.928,fipy_b1,58.1,-31,9.8,10.35651398,19.2500248,
-1,0,4.94E+08,3.985,fipy_b2,56.3,-37,12.8,10.35257626,20.15819931,
-1,0,4.94E+08,3.331,fipy_b3,57.1,-40,11.8,10.3583889,19.85417557,
-1,0,2.67E+08,3.512,fipy_e1,58.6,-41,14,10.3784647,19.14385223,
-1,0,4.94E+08,3.928,fipy_b1,58.6,-30,9.5,10.35653782,19.34809685,
-1,0,4.94E+08,3.985,fipy_b2,56.7,-37,12.8,10.35210133,20.25115585,
-1,0,4.94E+08,3.332,fipy_b3,56.9,-38,12.5,10.35871696,19.83256912,
-1,0,1.97E+09,3.585,puhatu_c3,58.5,-120,-7,11.65634823,5.713964462,
-1,0,2.67E+08,3.511,fipy_e1,58.7,-37,12.8,10.37921047,19.18090248,
-1,0,4.94E+08,3.927,fipy_b1,58.3,-30,10,10.35693741,19.33241653,
-1,0,4.94E+08,3.986,fipy_b2,56.4,-35,8.2,10.35336494,20.22530746,
-1,0,4.94E+08,3.331,fipy_b3,57,-42,13,10.35998821,19.76107597,
-1,0,2.67E+08,3.512,fipy_e1,58.5,-41,13.5,10.37987518,19.14119911,
-1,0,4.94E+08,3.927,fipy_b1,58.4,-29,8.2,10.35778999,19.34802628,
-1,0,4.94E+08,3.987,fipy_b2,56.3,-35,11.5,10.35350609,20.22869301,
-1,0,4.94E+08,3.332,fipy_b3,57.2,-39,12,10.36061764,19.80513,
10.40878201,-0.61578393,1.97E+09,3.603,puhatu_c2,500.2,-120,-3,11.38133717,5.559443474,
-1,0,2.67E+08,3.514,fipy_e1,58.3,-35,12.2,10.3802557,19.05318069,
-1,0,4.94E+08,3.929,fipy_b1,57.9,-31,10.8,10.35782528,19.33178902,
-1,0,4.94E+08,3.986,fipy_b2,56.6,-35,10.5,10.35451221,20.2121067,
-1,0,4.94E+08,3.332,fipy_b3,57.2,-41,13.2,10.3615551,19.80451202,
-1,0,2.67E+08,3.512,fipy_e1,58.7,-39,8.5,10.38145065,18.93109322,
-1,0,4.94E+08,3.925,fipy_b1,58.2,-31,8.8,10.35887814,19.17575645,
-1,0,4.94E+08,3.985,fipy_b2,56.8,-36,12.5,10.35478497,20.06337738,
10.40088844,-0.978318691,1.97E+09,3.93,puhatu_c1,501.1,-108,9.2,10.37205315,-2.011004925,
-1,0,2.67E+08,3.511,fipy_e1,58.6,-41,13,10.38296223,18.90579796,
-1,0,4.94E+08,3.927,fipy_b1,58.4,-30,9,10.36018658,19.1651535,
-1,0,4.94E+08,3.985,fipy_b2,56.6,-33,11,10.35630131,20.05819321,
-1,0,4.94E+08,3.333,fipy_b3,57.2,-40,11.5,10.36407185,19.73197556,
-1,0,2.67E+08,3.512,fipy_e1,58.3,-41,14,10.38377476,18.94646454,
-1,0,4.94E+08,3.926,fipy_b1,58.4,-31,10,10.36142254,19.18273163,
-1,0,4.94E+08,3.984,fipy_b2,56.5,-37,12,10.35723877,20.07484818,
-1,0,4.94E+08,3.334,fipy_b3,57.3,-42,13.8,10.36488152,19.69250488,
-1,0,2.67E+08,3.511,fipy_e1,58.8,-41,14,10.38470078,18.84813881,
-1,0,4.94E+08,3.927,fipy_b1,58.4,-33,9.8,10.36254406,19.04771423,
-1,0,4.94E+08,3.986,fipy_b2,56.7,-34,11,10.35853386,19.91759682,
-1,0,2.67E+08,3.511,fipy_e1,58.5,-37,8.8,10.38501358,18.73654175,
-1,0,4.94E+08,3.926,fipy_b1,58.4,-31,13,10.36279964,18.93285179,
-1,0,4.94E+08,3.983,fipy_b2,56,-35,12.5,10.35855007,19.82256508,
-1,0,4.94E+08,3.331,fipy_b3,57.5,-42,14,10.36629486,19.42385483,
-1,0,1.97E+09,4,puhatu_c3,59.3,-118,4.2,11.66684437,5.705263138,
-1,0,4.94E+08,3.925,fipy_b1,58.4,-29,10.5,10.36435795,18.93278313,
-1,0,4.94E+08,3.985,fipy_b2,56.4,-35,8.2,10.35976219,19.83702278,
-1,0,4.94E+08,3.332,fipy_b3,57.1,-40,11,10.3672142,19.48332405,
-1,0,2.67E+08,3.508,fipy_e1,58.9,-37,8.2,10.38652706,18.66112328,
-1,0,4.94E+08,3.926,fipy_b1,58.6,-30,12,10.36469078,18.85886765,
-1,0,4.94E+08,3.985,fipy_b2,56.6,-36,12.8,10.36005116,19.76416206,
-1,0,4.94E+08,3.332,fipy_b3,57.4,-40,10.5,10.36763954,19.33485222,
10.41907501,-1.512740731,1.97E+09,3.992,puhatu_c2,500,-119,-4,11.39226532,5.563079834,
-1,0,2.67E+08,3.51,fipy_e1,58.5,-39,13.2,10.39026642,18.59008217,
-1,0,4.94E+08,3.926,fipy_b1,58.5,-30,13,10.36791801,18.77639198,
-1,0,4.94E+08,3.983,fipy_b2,56.6,-33,11.5,10.36396599,19.67562294,
-1,0,4.94E+08,3.33,fipy_b3,57.5,-113,-15.2,10.37146854,19.30182457,
-1,0,2.67E+08,3.509,fipy_e1,58.7,-37,12.2,10.39040852,18.65111732,
-1,0,4.94E+08,3.926,fipy_b1,58.4,-29,8.2,10.36816692,18.84698677,
-1,0,4.94E+08,3.984,fipy_b2,56.5,-36,13.2,10.36413383,19.76644707,
10.41286373,-1.713184953,1.97E+09,3.928,puhatu_c1,501,-109,6.5,10.38399506,-2.578890324,
-1,0,4.94E+08,3.331,fipy_b3,57.4,-40,8.8,10.37220573,19.44345284,
-1,0,2.67E+08,3.51,fipy_e1,58.6,-41,13,10.39131927,18.65769577,
-1,0,4.94E+08,3.927,fipy_b1,58.7,-30,12.2,10.36922836,18.85348701,
-1,0,4.94E+08,3.984,fipy_b2,56.9,-35,12,10.36497784,19.78589249,
-1,0,4.94E+08,3.332,fipy_b3,57.4,-40,11,10.37222481,19.39930534,
-1,0,2.67E+08,3.507,fipy_e1,58.7,-37,12,10.39165878,18.58336258,
-1,0,4.94E+08,3.927,fipy_b1,58.5,-30,9.2,10.36872196,18.7822628,
-1,0,4.94E+08,3.982,fipy_b2,56.3,-35,13,10.36526299,19.71231842,
-1,0,4.94E+08,3.332,fipy_b3,57.6,-39,11.8,10.37234306,19.32391357,
-1,0,2.67E+08,3.509,fipy_e1,58.5,-41,13.2,10.39133358,18.5685215,
-1,0,4.94E+08,3.929,fipy_b1,58.1,-30,12.5,10.36898232,18.7708683,
-1,0,4.94E+08,3.984,fipy_b2,56.3,-35,12.8,10.36422539,19.68178558,
-1,0,2.67E+08,3.508,fipy_e1,58.6,-37,9.2,10.39330769,18.56592941,
-1,0,4.94E+08,3.925,fipy_b1,58.5,-31,9.8,10.37112427,18.8253231,
-1,0,4.94E+08,3.986,fipy_b2,56.3,-35,8.5,10.36627579,19.7620163,
-1,0,4.94E+08,3.33,fipy_b3,57.2,-38,11.8,10.37439251,19.41649628,
-1,0,1.97E+09,3.997,puhatu_c3,58.9,-118,0.5,11.68103027,5.699111462,
-1,0,2.67E+08,3.508,fipy_e1,30.4,-35,12,10.39307499,18.57601166,
-1,0,4.94E+08,3.925,fipy_b1,58,-31,9.5,10.3708334,18.82602119,
-1,0,4.94E+08,3.986,fipy_b2,56.9,-34,11,10.36689663,19.74859047,
-1,0,4.94E+08,3.332,fipy_b3,57.2,-39,11.5,10.37476921,19.32804108,
-1,0,2.67E+08,3.508,fipy_e1,30.2,-39,13.8,10.39452839,18.54058266,
-1,0,4.94E+08,3.925,fipy_b1,58.4,-29,7.8,10.37246132,18.78687859,
-1,0,4.94E+08,3.985,fipy_b2,56.3,-36,12.2,10.3682642,19.69923401,
10.43212223,-1.57064724,1.97E+09,3.989,puhatu_c2,499.8,-118,1.5,11.40453243,5.541853428,
-1,0,2.67E+08,3.509,fipy_e1,58.7,-39,8.5,10.3967371,18.56467056,
-1,0,4.94E+08,3.925,fipy_b1,58.5,-30,13,10.37425518,18.826231,
-1,0,4.94E+08,3.986,fipy_b2,56.4,-36,13,10.37034702,19.75087547,
-1,0,4.94E+08,3.331,fipy_b3,57.1,-40,11.8,10.37829113,19.40219307,
-1,0,2.67E+08,3.506,fipy_e1,58.3,-39,14,10.39746666,18.5807724,
-1,0,4.94E+08,3.923,fipy_b1,58.5,-30,12.8,10.37557697,18.86725235,
-1,0,4.94E+08,3.983,fipy_b2,56.6,-34,11.8,10.3715229,19.79772568,
10.42736149,-1.82487607,1.97E+09,3.928,puhatu_c1,501.1,-107,8,10.39864826,-2.662790537,
-1,0,2.67E+08,3.508,fipy_e1,29.9,-37,11.8,10.39826393,18.55171585,
-1,0,4.94E+08,3.923,fipy_b1,58.6,-33,10.5,10.37631702,18.80882835,
-1,0,4.94E+08,3.983,fipy_b2,56.4,-36,13.8,10.37219048,19.74201584,
-1,0,4.94E+08,3.328,fipy_b3,57.2,-42,13.5,10.3795948,19.30925751,
-1,0,2.67E+08,3.507,fipy_e1,58.5,-39,13,10.39971447,18.46578217,
-1,0,4.94E+08,3.928,fipy_b1,58.5,-30,8,10.37712955,18.71479034,
-1,0,4.94E+08,3.983,fipy_b2,56.5,-33,9.2,10.37243557,19.63767242,
-1,0,4.94E+08,3.331,fipy_b3,57.3,-42,13.5,10.38099957,19.25296211,
-1,0,2.67E+08,3.505,fipy_e1,29.9,-39,14.2,10.40093517,18.4414711,
-1,0,4.94E+08,3.925,fipy_b1,58.8,-28,11.2,10.37892342,18.6972332,
-1,0,4.94E+08,3.981,fipy_b2,56.7,-34,8,10.37460899,19.63282585,
-1,0,4.94E+08,3.33,fipy_b3,57.2,-40,12.2,10.38280106,19.27739525,
-1,0,2.67E+08,3.507,fipy_e1,58.2,-41,12.8,10.40265751,18.45141983,
-1,0,4.94E+08,3.923,fipy_b1,57.5,-31,10.5,10.38020134,18.72339058,
-1,0,4.94E+08,3.984,fipy_b2,56.4,-35,11.2,10.37623692,19.67714691,
-1,0,4.94E+08,3.33,fipy_b3,57.2,-40,8.5,10.3839159,19.33416367,
-1,0,1.97E+09,3.994,puhatu_c3,58.8,-111,5.8,11.69389534,5.692959785,
-1,0,2.67E+08,3.506,fipy_e1,29.6,-39,13,10.40208721,18.46171761,
-1,0,4.94E+08,3.923,fipy_b1,58.4,-31,12.2,10.38018513,18.72849655,
